id,event_name,event_type,city,state,country,venue_or_area,application_deadline_iso,application_deadline_text,event_date_range_text,application_mode,postal_address,contact_name,contact_email,contact_phone,source_url,source_domain,source_kind,last_verified_at,agent_batch_id,confidence_status,notes
tollwood-sommerfestival-2027-markt-der-ideen-muenchen,Tollwood Sommerfestival 2027 - Markt der Ideen,Festivalmarkt / Kunsthandwerk / Bio-Gastronomie,München,Bayern,DE,Olympiapark Süd,2026-11-30,Bewerbungsschluss für das Sommerfestival 2027 ist der 30.11.2026,18.06.-18.07.2027,Online-Marktbewerbung für Kunsthandwerk oder Bio-Gastronomie,,Tollwood Marktteam,,,https://www.tollwood.de/kontakt/marktbewerbung/formular-marktbewerbung/,tollwood.de,official,2026-08-03,by-2027-deep-rb-oberbayern,partial,"Die offizielle Veranstalterseite bestätigt Bewerbungsende, Festivalzeitraum und die Zielgruppen Kunsthandwerk und Bio-Gastronomie; eine postalische Kontaktadresse wurde aus der geprüften Quelle nicht übernommen."
wiesbadener-herbstmarkt-2027-wiesbaden,Wiesbadener Herbstmarkt 2027,Spezialmarkt,Wiesbaden,Hessen,DE,Wiesbadener Innenstadt,2026-11-30,Bewerbungsfrist am 30. November des Vorjahres,Herbstmarkt 2027,Online über die offizielle Standplatz-Bewerbung,"TriWiCon / Wiesbaden Congress & Marketing GmbH, Veranstaltungsservice Outdoorformate, Postfach 3840, 65028 Wiesbaden",Veranstaltungsservice Outdoorformate,,0611 1729-733,https://www.wiesbaden.de/standplatz-bewerbung,wiesbaden.de,official,2026-08-03,research-2026-08-03-bw-he,partial,Die offizielle Seite bestätigt die Veranstaltung und die jährlich geltende Frist; der Termin 2027 ist dort noch nicht angegeben.
wiesbadener-kindersternschnuppenmarkt-2027-wiesbaden,Wiesbadener Kindersternschnuppenmarkt 2027,Weihnachtsmarkt / Familienmarkt,Wiesbaden,Hessen,DE,Wiesbadener Innenstadt,2026-11-30,Bewerbungsfrist am 30. November des Vorjahres,Kindersternschnuppenmarkt 2027,Online über die offizielle Standplatz-Bewerbung,"TriWiCon / Wiesbaden Congress & Marketing GmbH, Veranstaltungsservice Outdoorformate, Postfach 3840, 65028 Wiesbaden",Veranstaltungsservice Outdoorformate,,0611 1729-733,https://www.wiesbaden.de/standplatz-bewerbung,wiesbaden.de,official,2026-08-03,research-2026-08-03-bw-he,partial,Die offizielle Seite bestätigt die Veranstaltung und die jährlich geltende Frist; der Termin 2027 ist dort noch nicht angegeben.
wiesbadener-ostermarkt-2027-wiesbaden,Wiesbadener Ostermarkt 2027,Spezialmarkt,Wiesbaden,Hessen,DE,Wiesbadener Innenstadt,2026-11-30,Bewerbungsfrist am 30. November des Vorjahres,Ostermarkt 2027,Online über die offizielle Standplatz-Bewerbung,"TriWiCon / Wiesbaden Congress & Marketing GmbH, Veranstaltungsservice Outdoorformate, Postfach 3840, 65028 Wiesbaden",Veranstaltungsservice Outdoorformate,,0611 1729-733,https://www.wiesbaden.de/standplatz-bewerbung,wiesbaden.de,official,2026-08-03,research-2026-08-03-bw-he,partial,Die offizielle Seite bestätigt die Veranstaltung und die jährlich geltende Frist; der Termin 2027 ist dort noch nicht angegeben.
wiesbadener-sternschnuppenmarkt-2027-wiesbaden,Wiesbadener Sternschnuppenmarkt 2027,Weihnachtsmarkt,Wiesbaden,Hessen,DE,Schlossplatz und Dern'sches Gelände,2026-11-30,Bewerbungsfrist am 30. November des Vorjahres,Sternschnuppenmarkt 2027,Online über die offizielle Standplatz-Bewerbung,"TriWiCon / Wiesbaden Congress & Marketing GmbH, Veranstaltungsservice Outdoorformate, Postfach 3840, 65028 Wiesbaden",Veranstaltungsservice Outdoorformate,,0611 1729-733,https://www.wiesbaden.de/standplatz-bewerbung,wiesbaden.de,official,2026-08-03,research-2026-08-03-bw-he,partial,Die offizielle Seite bestätigt die Veranstaltung und die jährlich geltende Frist; der Termin 2027 ist dort noch nicht angegeben.
wiesbadener-weihnachtsbaummarkt-2027-wiesbaden,Wiesbadener Weihnachtsbaummarkt 2027,Weihnachtsbaummarkt,Wiesbaden,Hessen,DE,Wiesbaden,2026-11-30,Bewerbungsfrist am 30. November des Vorjahres,Weihnachtsbaummarkt 2027,Online über die offizielle Standplatz-Bewerbung,"TriWiCon / Wiesbaden Congress & Marketing GmbH, Veranstaltungsservice Outdoorformate, Postfach 3840, 65028 Wiesbaden",Veranstaltungsservice Outdoorformate,,0611 1729-733,https://www.wiesbaden.de/standplatz-bewerbung,wiesbaden.de,official,2026-08-03,research-2026-08-03-bw-he,partial,"Ausschließlich Weihnachtsbäume; laut offizieller Seite kein Imbiss, Ausschank oder anderes Warenangebot."
wuerzburger-fruehjahrsmesse-2027-wuerzburg,Würzburger Frühjahrsmesse 2027,Verkaufsmesse / Jahrmarkt,Würzburg,Bayern,DE,Marktplatz,2026-11-30,Bewerbungsschluss ist nach der städtischen Marktsatzung der 30. November des Vorjahres; für 2027 somit der 30.11.2026.,06.03.-21.03.2027,Schriftlicher Antrag auf Zulassung bei der Stadt Würzburg; nur Markthandel,"Stadt Würzburg, Rückermainstraße 2, 97070 Würzburg",Fachabteilung Ordnungsaufgaben - Marktwesen,info@stadt.wuerzburg.de,0931 37-2695 oder 0931 37-2692,https://www.wuerzburg.de/events-termine/volksfeste/gruenermarkt-spezialitaetenmarkt/maerkte,wuerzburg.de,official,2026-08-03,by-2027-deep-rb-unterfranken,verified,"Die geltende städtische Marktsatzung legt Beginn, Dauer, Warenangebot, schriftliche Bewerbung und jährliche Frist verbindlich fest. Der Termin 2027 folgt unmittelbar aus der Satzungsregel vierter Samstag vor Ostern bei 16 Tagen Dauer. Quelllink im August 2026 aktualisiert, die zuvor hinterlegte Seite war nicht mehr erreichbar."
wuerzburger-herbstmesse-2027-wuerzburg,Würzburger Herbstmesse 2027,Verkaufsmesse / Jahrmarkt,Würzburg,Bayern,DE,Marktplatz,2026-11-30,Bewerbungsschluss ist nach der städtischen Marktsatzung der 30. November des Vorjahres; für 2027 somit der 30.11.2026.,30.10.-14.11.2027,Schriftlicher Antrag auf Zulassung bei der Stadt Würzburg; nur Markthandel,"Stadt Würzburg, Rückermainstraße 2, 97070 Würzburg",Fachabteilung Ordnungsaufgaben - Marktwesen,info@stadt.wuerzburg.de,0931 37-2695 oder 0931 37-2692,https://www.wuerzburg.de/events-termine/volksfeste/gruenermarkt-spezialitaetenmarkt/maerkte,wuerzburg.de,official,2026-08-03,by-2027-deep-rb-unterfranken,verified,"Die geltende städtische Marktsatzung legt Beginn, Dauer, Warenangebot, schriftliche Bewerbung und jährliche Frist verbindlich fest. Der Termin folgt aus Samstag vor dem 1. November bei 16 Tagen Dauer. Quelllink im August 2026 aktualisiert, die zuvor hinterlegte Seite war nicht mehr erreichbar."
wuerzburger-kilianimesse-2027-wuerzburg,Würzburger Kilianimesse 2027,Verkaufsmesse / Jahrmarkt,Würzburg,Bayern,DE,Marktplatz,2026-11-30,Bewerbungsschluss ist nach der städtischen Marktsatzung der 30. November des Vorjahres; für 2027 somit der 30.11.2026.,02.07.-18.07.2027,Schriftlicher Antrag auf Zulassung bei der Stadt Würzburg; nur Markthandel,"Stadt Würzburg, Rückermainstraße 2, 97070 Würzburg",Fachabteilung Ordnungsaufgaben - Marktwesen,info@stadt.wuerzburg.de,0931 37-2695 oder 0931 37-2692,https://www.wuerzburg.de/events-termine/volksfeste/gruenermarkt-spezialitaetenmarkt/maerkte,wuerzburg.de,official,2026-08-03,by-2027-deep-rb-unterfranken,verified,"Die geltende städtische Marktsatzung legt Beginn, Dauer, Warenangebot, schriftliche Bewerbung und jährliche Frist verbindlich fest. Der Termin folgt aus Freitag vor dem 8. Juli bei 17 Tagen Dauer. Quelllink im August 2026 aktualisiert, die zuvor hinterlegte Seite war nicht mehr erreichbar."
wolfhager-kram-und-viehmarkt-2027-wolfhagen,190. Wolfhager Kram- und Viehmarkt 2027,Volksfest / Kram- und Viehmarkt,Wolfhagen,Hessen,DE,Festplatz Liemecke,2026-12-01,"Bewerbungsunterlagen für Verkaufs-, Vergnügungs- und Fahrgeschäfte sowie Händlerstände bis 01.12.2026",15.07.-18.07.2027,Per E-Mail oder postalisch an den Magistrat der Stadt Wolfhagen,"Magistrat der Stadt Wolfhagen, Frau Dumeier, Burgstraße 33-35, 34466 Wolfhagen","Frau Dumeier, Stabsstelle Märkte & Veranstaltungen",stadtverwaltung@wolfhagen.de,05692 602-600,https://wolfhagen.de/kram-viehmarkt-wolfhagen/,wolfhagen.de,official,2026-09-18,portal-schausteller-02-2026-09,partial,"Die offizielle Stadtseite nennt weiterhin den 189. Markt vom 16.-19.07.2026, veröffentlicht aber eine erst danach liegende Bewerbungsfrist 01.12.2026. Die Zuordnung zur nächsten Ausgabe 2027 ist deshalb abgeleitet. Der Veranstaltungszeitraum 15.-18.07.2027 folgt der offiziellen Dauerregel 'immer am dritten Wochenende im Juli' und dem Portal-Kandidaten; vor Veröffentlichung der 2027er Programmseite erneut prüfen."
anroechter-herbstkirmes-2027,Anröchter Herbstkirmes 2027,Kirmes,Anröchte,Nordrhein-Westfalen,DE,Ortskern Anröchte,2026-12-01,Bewerbungsvordruck bis 1. Dezember des Vorjahres (Dauerregel),2026: 9.-12. Oktober; Termin 2027 nicht genannt,"Bewerbungsvordruck der Gemeinde (Zulassungsbedingungen, Kirmesgebührensatzung)","Gemeinde Anröchte, Hauptstraße 74, 59609 Anröchte",Gemeinde Anröchte,,02947 888-0,https://www.anroechte.de/kultur-freizeit/anroechter-herbstkirmes/informationen-fuer-schausteller/innen,anroechte.de,official,2026-09-19,named-nrw-2026-09,partial,"Dauerregel ""1. Dezember des Vorjahres""; für die Kirmes 2027 abgeleitet auf 01.12.2026, nicht ausdrücklich für 2027 bestätigt. Termin 2027 nicht veröffentlicht. Vorherige Terminabsprache mit Sachbearbeiter erforderlich; E-Mail nur über Kontaktformular."
faszination-modellbahn-mannheim-2027,Faszination Modellbahn Mannheim 2027,Publikums- und Fachmesse / Modelleisenbahn,Mannheim,Baden-Württemberg,DE,Maimarktgelände Mannheim,2026-12-01,Anmeldeschluss: 1. Dezember 2026 oder früher bei vollständiger Belegung,12. bis 14. März 2027,Offizielle Ausstelleranmeldung beziehungsweise Bewerbungsformular,,,,,https://www.faszination-modellbahn.com/teilnahmebedingungen/,faszination-modellbahn.com,official,2026-08-03,bw-2027-deep-rb-karlsruhe,partial,Die offizielle Veranstalterseite nennt die Bewerbungsfrist; eine frühere Schließung bei Vollbelegung ist möglich.
fischerfest-freest-2027,Fischerfest Freest 2027,Fischerfest,Freest,Mecklenburg-Vorpommern,DE,Freest,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,30.07.-01.08.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,"Das offizielle Formular nennt Freest im Veranstaltungstitel, Termin und gemeinsame Bewerbungsfrist."
fischerfest-greifswald-wieck-2027,Fischerfest Greifswald-Wieck 2027,Fischerfest,Greifswald,Mecklenburg-Vorpommern,DE,Greifswald-Wieck,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,16.07.-18.07.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,Das offizielle Formular nennt Termin und gemeinsame Bewerbungsfrist. Ein genauerer Veranstaltungsbereich wird dort nicht ausgewiesen.
flensburger-fruehjahrsjahrmarkt-2027-flensburg,Flensburger Frühjahrsjahrmarkt 2027,Jahrmarkt / Volksfest,Flensburg,Schleswig-Holstein,DE,Festplatz EXE,2026-12-01,Standplätze für Volksfeste sind bis zum 01.12. des Vorjahres zu beantragen; für 2027 ist dies der 01.12.2026.,"Frühjahr 2027; neun Tage, in der Regel Freitag bis Sonntag der Folgewoche",Schriftliche Bewerbung bei der Marktaufsicht; für jedes Geschäft ist eine eigene Bewerbung erforderlich,"Stadt Flensburg, Ordnungsverwaltung, Schleswiger Straße 66, 24941 Flensburg",Marktaufsicht der Stadt Flensburg,ordnungsverwaltung@flensburg.de,,https://www.flensburg.de/media/custom/2306_340_1.PDF?1446794313=,flensburg.de,official,2026-08-03,research-2026-08-03-sh,partial,"Die offizielle Marktsatzung bestätigt Veranstaltung, Ort, Dauer und jährliche Frist; konkrete Tagesdaten für 2027 sind noch nicht veröffentlicht. | Die aktuelle städtische Marktsatzung bestätigt Ort, Dauer und Frist; der genaue Termin 2027 ist noch nicht veröffentlicht."
flensburger-herbstjahrmarkt-2027-flensburg,Flensburger Herbstjahrmarkt 2027,Jahrmarkt / Volksfest,Flensburg,Schleswig-Holstein,DE,Festplatz EXE,2026-12-01,Standplätze für Volksfeste sind bis zum 01.12. des Vorjahres zu beantragen; für 2027 ist dies der 01.12.2026.,"Herbst 2027; neun Tage, in der Regel Freitag bis Sonntag der Folgewoche",Schriftliche Bewerbung bei der Marktaufsicht; für jedes Geschäft ist eine eigene Bewerbung erforderlich,"Stadt Flensburg, Ordnungsverwaltung, Schleswiger Straße 66, 24941 Flensburg",Marktaufsicht der Stadt Flensburg,ordnungsverwaltung@flensburg.de,,https://www.flensburg.de/media/custom/2306_340_1.PDF?1446794313=,flensburg.de,official,2026-08-03,research-2026-08-03-sh,partial,"Die offizielle Marktsatzung bestätigt Veranstaltung, Ort, Dauer und jährliche Frist; konkrete Tagesdaten für 2027 sind noch nicht veröffentlicht. | Die aktuelle städtische Marktsatzung bestätigt Ort, Dauer und Frist; der genaue Termin 2027 ist noch nicht veröffentlicht."
greifswalder-weihnachtsmarkt-2027-greifswald,Greifswalder Weihnachtsmarkt 2027,Weihnachtsmarkt,Greifswald,Mecklenburg-Vorpommern,DE,Markt und Fischmarkt Greifswald,2026-12-01,01.12.2026,25.11.-21.12.2027,Mit Bewerbungsformular aus dem Downloadbereich,"Markt, 17489 Greifswald",Großmarkt Rostock GmbH,k.mau@grossmarkt-rostock.de,0381 609030,https://www.grossmarkt-rostock.de/de/was-wir-tun/spezialmaerkte-350/?id=375&weihnachtsmarkt-greifswald=,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-main-web,partial,Gesucht werden Kunsthandwerk und Händler mit Neuware. | Das offizielle Formular nennt Termin und gemeinsame Bewerbungsfrist. Der genaue Marktbereich wird dort nicht ausgewiesen.
hafenfest-wolgast-2027,Hafenfest Wolgast 2027,Hafenfest,Wolgast,Mecklenburg-Vorpommern,DE,,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,02.07.-04.07.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,Das offizielle Formular nennt Termin und gemeinsame Bewerbungsfrist. Der konkrete Veranstaltungsort wird dort nicht ausgewiesen.
hafftage-ueckermuende-2027,Hafftage Ueckermuende 2027,Hafenfest / Hafftage,Ueckermuende,Mecklenburg-Vorpommern,DE,,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,23.07.-25.07.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,Das offizielle Formular nennt Termin und gemeinsame Bewerbungsfrist. Der konkrete Veranstaltungsort wird dort nicht ausgewiesen.
hanse-sail-warnemuende-seepromenade-2027,Hanse Sail - Warnemünde Seepromenade 2027,Maritimes Volksfest,Rostock,Mecklenburg-Vorpommern,DE,Warnemünde Seepromenade,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,05.08.-08.08.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,Im offiziellen Formular als eigener auswählbarer Veranstaltungsbereich neben der Hanse Sail aufgefuehrt.
hanse-sail-2027-rostock,Hanse Sail 2027,Maritimes Volksfest,Rostock,Mecklenburg-Vorpommern,DE,Rostocker Stadthafen und Warnemünde,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,05.08.-08.08.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,"Das offizielle Formular nennt Termin und gemeinsame Bewerbungsfrist. Der konkrete Teilbereich wird in diesem Formular nicht ausgewiesen. | Gesucht werden unter anderem Fahrgeschäfte, Imbiss, Ausschank, Händler und Promoter."
jura-volksfest-2027-neumarkt,JURA-Volksfest Neumarkt 2027,Volksfest,Neumarkt in der Oberpfalz,Bayern,DE,Volksfestplatz und Jurahallen,2026-12-01,jährlich bis spätestens 01.12. des Vorjahres,,Schriftlich per Post oder per E-Mail an den von der Stadt benannten Schaustellerkoordinator,"Hartmanns Vergnügungsbetriebe, B. Wunderle-Wittmann und J. Wittmann, Leutenbachstraße 28, 91217 Hersbruck",Hartmanns Vergnügungsbetriebe,Hartmanns-Vergnuegungsbetriebe@web.de,,https://www.neumarkt.de/kultur-stadtinfo/veranstaltungen-und-feste/feste/ausschreibungenbewerbungen-fuer-die-feste/,neumarkt.de,official,2026-08-03,research-2026-08-03-bayern,partial,Die städtische Seite bestätigt die jährlich geltende Bewerbungsfrist für Schausteller; der genaue Veranstaltungszeitraum 2027 ist dort noch nicht veröffentlicht.
karlsruher-fruehjahrsjahrmarkt-2027,Karlsruher Frühjahrsjahrmarkt (Frühjahrsmess) 2027,Jahrmarkt,Karlsruhe,Baden-Württemberg,DE,Messplatz an der Durlacher Allee,2026-12-01,Bewerbungen sind bis spätestens 1. Dezember 2026 beim Marktamt einzureichen (Eingangsdatum maßgeblich),27.05.-07.06.2027,"Schriftlich beim Marktamt (Fax zur Fristwahrung zulässig, E-Mail-Bewerbungen werden laut Ausschreibung nicht bearbeitet)","Stadt Karlsruhe, Marktamt, Am Großmarkt 10, 76137 Karlsruhe",Marktamt Karlsruhe,ma@karlsruhe.de,0721 133-7201,https://www.karlsruhe.de/kultur-freizeit/maerkte/bewerbungsverfahren,karlsruhe.de,official,2026-09-19,named-bwhe-2026-09,verified,"Frist aus dem Ausschreibungs-PDF ""Karlsruher Jahrmärkte 2027"" (verlinkt auf der Bewerbungsseite, per PDF-Textextraktion gelesen am 2026-09-19). Bewerbung je Geschäft und Veranstaltung getrennt; Unterlagen: Foto, Grundriss, Stromwerte, Ausführungsgenehmigung Fliegende Bauten."
kleinkunstfest-warnemuende-2027,Kleinkunstfest Warnemünde 2027,Kleinkunstfest / Markt,Rostock,Mecklenburg-Vorpommern,DE,Warnemünde,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,06.05.-09.05.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,Das Formular schliesst Fahrgeschäfte für diese Veranstaltung ausdruecklich aus. Der genaue Veranstaltungsort wird nicht ausgewiesen.
muehlenfest-gnoien-2027,Mühlenfest Gnoien 2027,Stadtfest / Mühlenfest,Gnoien,Mecklenburg-Vorpommern,DE,,2026-12-01,Bewerbungen sind bis zum 1. Dezember 2026 einzureichen.,25.06.-27.06.2027,Vollständiges Formblatt für jedes Geschäft gesondert per Post oder E-Mail; ein aktuelles farbiges Foto ist beizufuegen.,"Großmarkt Rostock GmbH, MAERKTE & VERANSTALTUNGEN, Hanseatenstraße 5 - GVZ, 18146 Rostock",Großmarkt Rostock GmbH - Märkte & Veranstaltungen,kontakt@grossmarkt-rostock.de,0381 60903-0,https://www.grossmarkt-rostock.de/media/bewerbungsformular_2027_bearbeitet.pdf,grossmarkt-rostock.de,official,2026-08-03,research-2026-08-03-be-bb-mv,partial,Das offizielle Formular nennt Termin und gemeinsame Bewerbungsfrist. Der konkrete Veranstaltungsort wird dort nicht ausgewiesen.
